8.3886,-0.53048,-1.4187,-0.081925,-0.46433,-0.54737,-0.58187,-0.42332,-0.61916,0.148,-0.012639,-0.10342,0.043673,4.138,1.1084,0.64605,0.42861,0.51019,0.39421,0.31506,0.31489,0.31324,0.28414,0.18886,0.26127,0.30854,9.8619,-0.74887,-1.4782,-0.084243,-0.36029,-0.58929,-0.59206,-0.47163,-0.5976,0.13296,-0.041198,-0.11571,0.0062,0.78859,0.14981,-0.27556,-0.25717,0.18269,0.37554,-0.11864,-0.44038,0.011787,0.34492,0.16614,-0.23536,0.27928,0.28554,0.19565,0.33388,0.24436,0.38406,0.24861,0.55391,0.26385,0.83036,0.46382,1.1711,0.78983,0.19414,-0.31154,-0.28398,0.19234,0.39937,-0.12534,-0.43636,0.026839,0.23014,0.10522,-0.061496,1
8.742,-0.047057,-1.8383,-0.73323,-0.42834,-0.69218,-0.84139,-0.57384,-0.64219,-0.15963,0.012359,0.091077,-0.073351,1.8419,0.3551,0.21486,0.377,0.3692,0.16079,0.45755,0.23462,0.3329,0.2673,0.26714,0.19383,0.1566,8.5295,0.012405,-1.8035,-0.74264,-0.31041,-0.64508,-0.92921,-0.57477,-0.63475,-0.059514,0.0016,0.065947,-0.077766,0.98873,0.4111,-0.51816,-0.64501,0.33389,0.72899,-0.002191,-0.73348,-0.42797,0.56402,0.89911,-0.13259,0.095838,0.15206,0.13288,0.32773,0.16452,0.44189,0.31806,0.43237,0.62164,0.41982,0.93171,0.28874,1.0121,0.41126,-0.48876,-0.69788,0.33186,0.94875,-0.040881,-0.85395,-0.4454,0.75303,1.0657,-0.059613,1
10.124,-0.99971,-1.278,0.083677,-0.79349,-0.18896,-0.80856,-0.79243,-0.82745,-0.27434,-0.16836,-0.072542,0.008842,1.8794,0.99023,0.39195,0.54062,0.43516,0.41636,0.26661,0.22136,0.26799,0.40275,0.32968,0.2376,0.30758,10.177,-0.88497,-1.0871,0.1613,-0.7399,-0.31524,-0.89027,-0.79758,-0.90608,-0.12242,-0.15919,-0.1557,-0.043198,0.69672,0.033225,-0.071757,0.011706,0.04146,0.043812,-0.004566,-0.035817,0.013665,-0.0339,0.015843,0.078717,0.22723,0.20867,0.11114,0.1543,0.070374,0.14221,0.063706,0.1372,0.054433,0.10336,0.084153,0.10544,0.65331,0.10381,-0.069577,0.036953,0.056653,0.064337,-0.002932,-0.099125,0.007984,-0.001083,0.034362,0.061925,1
9.1505,-0.78052,-1.4257,-0.65678,-1.269,-0.41509,-0.36197,-0.39825,-0.23072,-0.15135,-0.085501,0.079923,0.15275,1.3786,0.33416,0.30401,0.24826,0.31685,0.29514,0.24398,0.30852,0.23354,0.2689,0.28449,0.21032,0.2827,9.3723,-0.79552,-1.4919,-0.65131,-1.2692,-0.48838,-0.40659,-0.35109,-0.22472,-0.12093,-0.11031,0.10113,0.1321,0.72798,0.12466,-0.09231,0.053835,0.042405,-0.17597,-0.098648,0.065234,0.020023,-0.030046,0.000061,0.018018,0.12679,0.11594,0.13906,0.14026,0.13823,0.17443,0.16678,0.1316,0.16548,0.13422,0.12019,0.17269,0.75387,0.1237,-0.12222,0.07879,0.067724,-0.17658,-0.13724,0.052778,0.030308,-0.053123,-0.020724,0.008295,1
6.2132,-0.54491,-1.3575,0.12388,-0.46705,-0.1915,-0.6466,-1.0335,-0.2903,-0.004047,-0.17222,0.092929,0.067138,4.0451,0.74323,0.48239,0.33201,0.29897,0.33907,0.22646,0.43185,0.32161,0.2492,0.23599,0.27742,0.23263,7.4766,-0.73141,-1.3667,0.12201,-0.48269,-0.23355,-0.62928,-1.0147,-0.21864,0.010526,-0.16163,0.12837,0.029169,0.84681,0.12157,-0.31131,-0.00411,0.27008,-0.15983,-0.21558,0.17497,0.23972,-0.14385,-0.16431,0.2253,0.16691,0.17409,0.21591,0.23415,0.25603,0.28357,0.29029,0.30181,0.34733,0.32639,0.34316,0.42376,0.77951,0.090209,-0.21369,0.039504,0.22764,-0.1609,-0.2393,0.12713,0.32164,-0.030285,-0.2026,0.081383,1
10.393,0.14055,-1.7124,-0.90389,-0.48002,-0.24345,-0.72995,-0.80151,-0.41642,-0.13036,0.062912,0.36746,-0.12269,1.6807,0.44352,0.33305,0.37825,0.26866,0.20549,0.23279,0.23092,0.2824,0.08807,0.10425,0.1058,0.12021,9.9492,0.19002,-1.773,-1.0514,-0.52561,-0.27046,-0.58484,-0.83306,-0.37602,-0.10987,0.065469,0.3626,-0.095882,1.0752,0.3788,-0.59222,-0.56342,0.39944,0.49214,-0.23058,-0.47497,0.17165,0.45352,-0.11619,-0.51268,0.12458,0.052582,0.21845,0.10727,0.28597,0.20506,0.36846,0.32862,0.42346,0.484,0.41757,0.65939,1.0624,0.3709,-0.61116,-0.57928,0.38375,0.51904,-0.11367,-0.50582,-0.037141,0.45831,-0.012365,-0.42094,1
7.0251,-1.2375,-1.0886,-0.25077,-1.2182,-0.080314,-0.68559,-0.7887,-0.43338,0.085595,-0.065277,0.03378,0.038941,3.6806,0.84646,0.5816,0.74378,0.39223,0.27444,0.42724,0.42787,0.35106,0.47745,0.33391,0.23265,0.27788,7.8833,-1.1005,-0.97727,-0.36451,-1.2414,-0.081709,-0.77006,-0.82632,-0.41538,0.037795,-0.048465,-0.020235,0.046068,0.58883,-0.12945,0.065922,0.1517,-0.080549,-0.21941,-0.13165,0.006249,0.23703,0.28047,0.04202,-0.063848,0.38831,0.39047,0.29317,0.18095,0.16506,0.37732,0.24466,0.27661,0.18158,0.2056,0.2837,0.28162,0.59664,-0.02622,0.10264,0.17506,-0.102,-0.21549,-0.1018,0.026856,0.22517,0.34954,0.051055,-0.083493,1
8.7209,-0.74947,-1.7908,-0.47562,-0.83112,0.12739,-0.39785,-0.50839,-0.69188,0.22621,0.069396,-0.000658,0.091217,2.8932,0.70605,0.33422,0.41363,0.38012,0.37284,0.31254,0.29633,0.35369,0.41241,0.25868,0.30488,0.26774,8.6035,-0.5796,-1.82,-0.50643,-0.95274,0.11543,-0.29956,-0.52346,-0.62911,0.23309,0.084306,0.018842,0.15907,0.87048,-0.015837,-0.12789,-0.19839,0.060064,0.1205,-0.031752,-0.34397,-0.026667,0.37258,0.20034,-0.094099,0.25776,0.28551,0.16901,0.38251,0.18084,0.41083,0.13733,0.41635,0.22748,0.37529,0.44267,0.34652,0.87042,-0.016038,-0.17803,-0.15798,0.035569,0.049558,-0.072073,-0.20056,0.018116,0.27489,0.092196,-0.019112,1
9.02,0.46263,-1.8983,-1.2558,-0.27689,-0.29875,-0.5418,-0.64105,-0.49565,0.20802,0.084126,0.068886,-0.047112,2.2233,0.29542,0.2888,0.18596,0.33176,0.40655,0.17553,0.22286,0.23787,0.24129,0.22704,0.18449,0.18972,8.7125,0.45334,-1.7899,-1.2466,-0.32722,-0.26089,-0.51421,-0.66798,-0.41927,0.18295,0.06423,0.021954,0.014043,1.1416,0.53812,-0.72999,-1.0755,0.6157,1.205,-0.066459,-1.6008,-0.57579,1.8977,1.523,-1.8106,0.07971,0.19315,0.13436,0.27311,0.20257,0.50336,0.32404,0.75175,0.66405,1.0386,1.3712,1.2686,1.1167,0.52122,-0.72953,-1.1099,0.60967,1.2404,-0.095287,-1.5467,-0.3193,1.8254,1.0344,-1.7737,1
-1.74,-2.262,-1.5108,0.19512,-0.37581,-0.29531,-0.45727,-0.20259,-0.35575,0.2625,0.17083,0.12083,-0.019427,5.8216,1.3315,0.67132,0.73982,0.52869,0.32039,0.45108,0.41277,0.38714,0.22864,0.27231,0.31059,0.29862,-4.1777,-1.761,-1.7473,0.15263,-0.36511,-0.38599,-0.48801,-0.10108,-0.37419,0.21328,0.17678,0.16009,-0.096681,0.25525,-0.2486,-0.2977,-0.38255,-0.28623,-0.36148,-0.61144,-0.89309,-1.2305,-1.6331,-2.3566,-3.4321,0.36216,0.4014,0.4613,0.70499,0.89728,1.1707,1.5817,2.2617,3.2526,4.732,6.9305,10.213,0.30841,-0.2293,-0.16516,-0.14776,-0.064896,0.086276,-0.035334,-0.14716,-0.097023,-0.061203,-0.079558,-0.14964,1
10.383,0.69118,-1.7587,-0.90525,-0.20459,-0.30342,-0.65529,-0.60028,-0.50869,0.17354,-0.087474,-0.016634,-0.009975,2.392,0.38341,0.34588,0.29233,0.60216,0.22777,0.30962,0.277,0.19393,0.2024,0.16158,0.18971,0.19252,11.147,0.69092,-1.646,-0.87582,-0.080321,-0.21491,-0.61449,-0.53553,-0.52575,0.11414,-0.070574,0.034969,-0.020719,1.101,0.51478,-0.62333,-0.97748,0.48481,1.0913,-0.070006,-1.393,-0.43593,1.7798,1.1068,-1.9803,0.15803,0.11999,0.23847,0.22998,0.4019,0.49271,0.37863,0.80792,0.4108,1.2374,0.78558,1.6545,1.1299,0.5274,-0.7166,-1.0666,0.66877,1.253,-0.16233,-1.6521,-0.46158,2.2025,1.2543,-2.7227,1
10.35,-1.1846,0.14095,-0.86982,-0.8624,-0.586,-0.87216,-0.1948,-0.45078,-0.037145,0.33815,0.099087,0.18228,1.9472,0.81372,0.30962,0.26931,0.20025,0.31007,0.37451,0.10024,0.20843,0.37284,0.19337,0.24604,0.23714,10.628,-1.334,0.008486,-0.99244,-0.85359,-0.60678,-0.94513,-0.19749,-0.46942,-0.099335,0.31608,0.060714,0.26927,-0.063273,0.23107,0.63937,0.44865,-0.000742,-0.17922,-0.13435,-0.32981,-0.20638,-0.12202,-0.11051,0.09272,0.21062,0.34941,0.087041,0.35517,0.42329,0.28453,0.21263,0.49637,0.43602,0.34438,0.37956,0.40594,-0.11692,0.095477,0.66243,0.54692,0.2675,-0.040257,-0.17409,-0.47953,-0.42643,-0.32145,-0.12054,0.19272,1
10.18,-2.9613,-0.94006,-0.40658,-0.66017,0.14724,-0.3526,-0.44719,-0.19635,-0.024734,0.085196,0.000166,-0.11336,2.6018,1.2022,0.61037,0.53285,0.33977,0.50848,0.40945,0.38174,0.46545,0.24711,0.26948,0.2597,0.23596,10.004,-3.1259,-0.91866,-0.38194,-0.64678,0.33748,-0.35726,-0.48206,-0.15495,-0.038217,0.13851,0.03776,-0.068239,-0.20301,-0.46985,-0.32417,-0.37063,-0.47411,-0.59376,-0.61235,-0.80956,-1.0288,-1.2579,-1.5785,-2.0346,0.30041,0.56021,0.41974,0.37681,0.49064,0.70976,0.99474,1.3069,1.6762,2.2663,3.0729,4.2094,-0.26163,-0.64498,-0.34547,-0.39852,-0.47127,-0.49535,-0.35236,-0.38323,-0.38596,-0.31169,-0.31098,-0.27116,1
6.9668,-1.4301,0.022369,-0.4215,-0.66906,-0.17844,-0.95627,-0.54462,-0.18932,0.14294,-0.071188,0.15803,-0.02973,7.4692,1.247,0.83964,0.65748,0.7139,0.54613,0.46641,0.56754,0.48604,0.37382,0.41301,0.36314,0.32097,8.569,-1.5624,0.001138,-0.5251,-0.93248,-0.10848,-0.84546,-0.43113,-0.21526,0.076974,-0.1496,0.25042,-0.033635,-0.062982,-0.26282,0.16714,0.1952,0.1578,-0.043815,-0.13428,-0.22417,-0.16181,-0.028567,-0.12509,-0.49162,0.67618,0.46381,0.47304,0.60023,0.51993,0.74725,0.81518,1.083,1.317,1.6963,2.367,3.0394,0.12345,-0.2044,0.1615,0.36128,0.22116,-0.11871,-0.18346,-0.13235,0.019048,0.079144,0.14917,0.10838,1
6.9144,-0.4046,-2.1024,-0.22681,0.067266,-0.01459,-0.6537,-0.026484,-0.76382,0.33549,-0.18015,0.15012,-0.094316,2.6975,0.40751,0.3347,0.3036,0.44729,0.3506,0.22379,0.25573,0.23327,0.28158,0.22459,0.21639,0.21149,6.9878,-0.36465,-2.0696,-0.22353,0.1277,-0.0293,-0.62768,-0.016474,-0.77492,0.30692,-0.11457,0.12974,-0.08312,1.0195,0.022656,-0.25476,-0.68907,0.36942,0.63524,-0.2164,-0.70116,-0.050613,0.73778,0.35218,-0.53004,0.15161,0.18719,0.079306,0.22826,0.17847,0.28007,0.20912,0.37589,0.25785,0.49791,0.45884,0.6131,1.0276,0.004391,-0.24212,-0.62251,0.34697,0.62773,-0.18562,-0.6708,-0.007229,0.60167,0.25782,-0.36228,1
7.216,-1.3504,-0.25873,0.003521,-1.3963,-0.062746,-0.66888,-0.50498,-0.18154,-0.19183,0.16416,0.13651,-0.076238,8.2081,1.6435,0.67474,0.60618,0.67598,0.40672,0.53174,0.39173,0.3509,0.31351,0.37479,0.35658,0.28314,10.087,-1.477,-0.32167,-0.010137,-1.5681,-0.080205,-0.73921,-0.55826,-0.21835,-0.21355,0.086876,0.12945,-0.1054,0.21936,-0.27305,0.14286,0.38319,0.14378,-0.091269,-0.27277,-0.60942,-0.76289,-0.87403,-1.3307,-2.0156,0.39729,0.41253,0.51495,0.66282,0.72989,0.96957,1.2651,1.8555,2.696,4.169,6.1693,9.476,0.18896,-0.22365,0.23907,0.56888,0.21682,0.023387,-0.064403,-0.17837,-0.36954,-0.31741,-0.26628,-0.078213,1
6.113,-1.3449,-1.73,0.19204,-0.55593,-0.28175,-0.86394,-0.76743,-0.3021,0.17262,-0.2744,-0.011579,0.017337,7.1885,0.88021,0.56131,0.72953,0.40152,0.63837,0.3366,0.45588,0.29551,0.36912,0.32812,0.29825,0.24217,8.55,-1.28,-1.4948,0.11314,-0.50979,-0.19043,-0.88321,-0.85407,-0.35534,0.1722,-0.1725,0.1243,0.043499,0.72116,-0.046088,-0.24065,-0.09858,0.13645,0.003051,-0.16202,-0.049538,0.091629,-0.001227,-0.088172,0.012275,0.23253,0.29573,0.20032,0.28291,0.33257,0.22588,0.16466,0.28617,0.20512,0.26669,0.17493,0.30008,0.71566,0.036856,-0.2622,-0.14977,0.16285,-0.051679,-0.22168,-0.24976,0.13497,-0.00759,-0.078694,-0.056412,1
0.45597,-2.0255,-1.8751,0.63087,0.071079,-0.61201,-0.22756,0.18146,-0.64384,0.37918,0.35355,-0.31209,0.18966,14.517,0.85656,0.5072,0.80787,0.52725,0.50726,0.52,0.5652,0.68101,0.56804,0.47767,0.49291,0.40657,6.7827,-2.016,-1.8983,0.39126,0.10199,-0.7311,-0.16529,0.36869,-0.83448,0.39847,0.41782,-0.2867,0.070932,0.45203,-0.24588,-0.52703,-0.33603,-0.18798,-0.059275,-0.36175,-0.57035,-0.35341,-0.28078,-0.54187,-0.6984,0.27544,0.26733,0.26011,0.30283,0.38942,0.60617,0.45283,0.56632,0.71153,0.83167,1.1258,1.3718,0.41305,-0.32087,-0.58974,-0.33592,-0.086621,-0.0933,-0.23931,-0.47536,-0.10053,0.020674,-0.24655,-0.1476,2
3.0732,-2.2943,-2.4636,0.17922,0.9369,-0.18004,-0.6297,0.11215,0.5214,0.25894,-0.61495,0.20362,0.061969,11.257,0.93252,0.62653,0.71302,0.42436,0.47722,0.41482,0.50113,0.33886,0.41674,0.39664,0.39931,0.37291,5.8941,-2.1704,-2.5417,0.013847,0.93374,-0.2264,-0.61981,0.20897,0.5881,0.29465,-0.63341,0.292,0.032766,0.57032,-0.037276,-0.5093,-0.72731,0.021901,-0.12586,-0.50007,-0.38293,-0.34895,-0.47699,-0.56283,-0.49612,0.27199,0.34629,0.21114,0.25597,0.41414,0.58548,0.60039,0.57376,0.74831,1.0286,1.2274,1.5329,0.58812,-0.011333,-0.48755,-0.74344,-0.056044,-0.23475,-0.53428,-0.34591,-0.18613,-0.37639,-0.38195,-0.14128,2
9.6215,-1.5036,-2.1492,-0.21729,1.464,0.39723,-0.95618,-0.2626,0.71242,0.51927,-0.53575,0.04184,0.039309,8.1143,0.66999,0.48938,0.56302,0.3778,0.51673,0.22,0.56186,0.26638,0.43263,0.57919,0.58589,0.4474,12.723,-1.5506,-2.1361,0.006392,1.4564,0.43439,-0.92451,-0.33757,0.76684,0.51358,-0.52442,-0.27357,0.10585,0.37241,0.16645,-0.37824,-0.75216,-0.37889,-0.10262,-0.17709,-0.4027,-0.55533,-0.4768,-0.31145,-0.32144,0.15881,0.21245,0.11675,0.14844,0.19896,0.37062,0.413,0.23977,0.30888,0.29741,0.63178,0.60614,0.31963,0.11109,-0.3738,-0.72469,-0.40524,-0.19578,-0.28245,-0.3667,-0.5106,-0.44192,-0.35859,-0.29397,2
15.851,-1.5971,-1.525,0.96129,0.41135,-1.2319,0.092356,0.74107,-0.80407,-0.22363,0.9417,-0.3677,-0.004015,3.164,0.48556,0.43696,0.088245,0.39673,0.068298,0.15974,0.2876,0.49257,0.54995,0.12211,0.25412,0.19661,16.085,-1.48,-1.4894,0.96955,0.58737,-1.2311,0.12413,0.73793,-0.83943,-0.4426,0.97185,-0.44511,0.094562,0.18985,-0.33572,-0.90179,-0.59467,-0.59956,-0.51191,-0.73201,-1.2041,-1.0309,-1.3057,-1.813,-2.1968,0.35052,0.20024,0.14657,0.60222,0.56017,0.679,0.80272,1.0378,1.4903,1.8802,2.3567,3.253,0.080169,-0.33046,-0.88708,-0.76204,-0.43899,-0.46865,-0.49321,-0.85771,-0.70795,-0.79867,-0.81186,-0.97111,2
2.6804,-2.2925,-1.7376,0.12773,1.0898,0.091482,-0.90975,0.29205,0.40581,0.53255,-0.5429,0.065717,0.18619,16.384,1.7559,1.0726,0.46404,0.41444,0.49099,0.49904,0.58545,0.27732,0.46285,0.43142,0.52284,0.34812,8.0071,-2.2532,-2.1053,0.084418,1.1246,0.029977,-1.0209,0.4295,0.44676,0.5027,-0.55245,0.007415,0.15992,0.26874,-0.096925,-0.2582,-0.86339,-0.58777,-0.38942,-0.57447,-0.83919,-1.099,-1.1522,-1.4496,-2.0164,0.42052,0.42527,0.26896,0.35239,0.53211,0.80592,0.89892,1.093,1.4426,2.0458,2.7575,3.6807,0.35277,-0.10031,-0.27879,-0.81569,-0.51957,-0.18696,-0.27127,-0.4595,-0.49369,-0.37926,-0.32447,-0.54165,2
14.596,-2.3636,-1.7807,0.34609,1.1411,-0.47028,-0.7654,0.56756,0.69501,0.03657,-0.7967,0.44211,-0.008242,5.2328,0.91462,0.53172,0.26431,0.29045,0.23176,0.38537,0.13436,0.13214,0.35357,0.14845,0.51833,0.11579,17.013,-2.5744,-1.6141,0.41594,1.1801,-0.4692,-0.87239,0.6094,0.71397,0.036448,-0.83729,0.49266,-0.027402,0.2156,-0.11327,-0.37658,-0.8866,-0.37054,-0.33458,-0.54433,-0.54004,-0.52345,-0.66992,-0.81427,-0.90266,0.17263,0.13013,0.13132,0.16865,0.2502,0.34682,0.32676,0.47139,0.47426,0.63864,0.76957,0.95658,0.18799,-0.099392,-0.37559,-0.85169,-0.35235,-0.31375,-0.52332,-0.53684,-0.40614,-0.59299,-0.63144,-0.69524,2
-2.5029,-1.3672,-2.0952,0.25161,1.0049,0.048476,-0.55643,0.20585,0.42964,0.49804,-0.4411,0.065104,0.18919,24.126,1.5044,1.4805,0.71185,0.43205,0.52137,0.63138,0.60816,0.31604,0.37765,0.51133,0.37236,0.35661,4.5744,-1.7701,-2.5294,0.35865,1.0393,0.064546,-0.75927,0.48339,0.54668,0.55143,-0.61279,0.033845,0.16484,0.62085,0.15888,-0.42208,-0.61908,-0.01255,0.12278,-0.32076,-0.41583,-0.15184,-0.00275,-0.22988,-0.47689,0.24159,0.36022,0.34995,0.28698,0.39945,0.45477,0.54233,0.50377,0.59123,0.70493,0.89913,0.82763,0.57586,0.13104,-0.47949,-0.6684,-0.08288,0.004236,-0.1326,-0.38048,-0.16049,-0.085704,-0.15378,-0.1504,2
